Date	Open_TATASTEEL.NS	High_TATASTEEL.NS	Low_TATASTEEL.NS	Close_TATASTEEL.NS	Volume_TATASTEEL.NS	AdjClose_TATASTEEL.NS	Return_TATASTEEL.NS
2013-02-14	370.0	382.5	368.3	380.9	7140300	351.6138	0.0130317559738
2013-02-15	378.0	382.3	371.8	376.1	3595800	347.1829	-0.0126016100619
2013-02-18	376.05	387.0	374.55	385.25	3763700	355.6294	0.0243286751738
2013-02-19	386.0	388.8	380.1	386.7	2639700	356.9679	0.00376374956626
2013-02-20	387.9	388.85	378.1	379.25	4103200	350.0907	-0.0192655978311
2013-02-21	375.85	375.85	363.5	363.9	5800000	335.9209	-0.0404746541396
2013-02-22	364.2	367.9	360.7	364.5	4945400	336.4748	0.00164890008332
2013-02-25	365.75	368.4	359.75	360.7	3244700	332.967	-0.0104251492237
2013-02-26	360.0	360.2	348.5	349.45	4507100	322.5819	-0.0311895773455
2013-02-27	350.65	358.2	346.25	357.1	4715000	329.6438	0.0218918048409
2013-02-28	359.05	360.5	338.0	341.5	7020100	315.2432	-0.0436853355046
2013-03-01	341.8	347.6	340.05	341.1	3219600	314.8739	-0.00117147649814
2013-03-04	340.0	340.3	333.35	334.7	3257300	308.966	-0.0187627491513
2013-03-05	335.2	345.55	333.5	344.15	4705000	317.6894	0.0282341746341
2013-03-06	347.1	356.5	343.1	352.75	4832700	325.6282	0.0249891875524
2013-03-07	352.9	352.9	344.55	350.55	2984100	323.5974	-0.00623656059273
2013-03-08	352.0	361.7	352.0	359.15	4796700	331.5361	0.0245326445763
2013-03-11	358.6	362.85	354.55	359.35	3663100	331.7208	0.000557103736215
2013-03-12	360.0	361.5	352.0	356.25	3406500	328.8591	-0.00862683316813
2013-03-13	355.0	356.9	350.7	352.1	2399700	325.0282	-0.0116490618627
2013-03-14	352.1	358.25	346.6	357.1	3071900	329.6438	0.0142006139775
2013-03-15	357.85	362.8	353.2	354.45	2785400	327.1975	-0.0074210405292
2013-03-18	348.85	352.0	346.3	349.3	1997700	322.4435	-0.0145294508668
2013-03-19	351.0	351.75	338.4	339.7	2816600	313.5816	-0.0274835746418
2013-03-20	339.7	342.4	332.6	334.75	3071000	309.0122	-0.0145716457853
2013-03-21	336.5	340.95	325.0	327.85	3404600	302.6427	-0.0206124547833
2013-03-22	327.1	328.0	320.2	321.85	3812400	297.104	-0.018301118778
2013-03-25	328.0	328.3	313.1	314.4	4749100	290.2268	-0.0231474500512
2013-03-26	312.15	313.9	305.0	306.55	4553300	282.9804	-0.0249680594625
2013-03-27	306.55	306.55	306.55	306.55	0	282.9804	0.0
2013-03-28	305.5	317.4	300.7	312.85	13231600	288.796	0.0205512466588
2013-03-29	312.85	312.85	312.85	312.85	0	288.796	0.0
2013-04-01	314.7	316.5	310.2	314.7	3261700	290.5038	0.00591351680771
2013-04-02	314.1	321.45	313.2	319.7	3408300	295.1193	0.0158879160961
2013-04-03	318.8	325.3	315.65	316.85	3831800	292.4885	-0.00891436107364
2013-04-04	315.1	315.5	303.05	304.35	4779800	280.9495	-0.0394511237194
2013-04-05	303.5	312.65	303.2	309.2	3985800	285.4266	0.0159356040854
2013-04-08	310.5	312.5	304.7	305.9	3332300	282.3803	-0.0106727964387
2013-04-09	308.1	313.8	303.55	304.4	3865100	280.9957	-0.00490331655572
2013-04-10	307.35	308.85	300.0	305.25	5713000	281.7803	0.00279221354633
2013-04-11	308.0	308.4	297.7	298.5	6354100	275.5493	-0.0221129724115
2013-04-12	297.0	303.3	295.05	299.5	4985200	276.4724	0.00335003572863
2013-04-15	298.0	298.0	293.7	294.45	3581500	271.8107	-0.0168613575894
2013-04-16	294.45	300.7	292.5	298.35	6057900	275.4109	0.0132452475197
2013-04-17	301.0	303.5	296.1	297.05	6527800	274.2108	-0.00435748911899
2013-04-18	297.2	302.5	293.8	299.8	5488100	276.7494	0.00925784104784
2013-04-19	299.8	299.8	299.8	299.8	0	276.7494	0.0
2013-04-22	301.8	308.2	301.0	306.7	5309900	283.1189	0.0230154067181
2013-04-23	307.1	312.2	306.1	309.1	5032000	285.3343	0.00782498095323
2013-04-24	309.1	309.1	309.1	309.1	0	285.3343	0.0
2013-04-25	310.25	314.45	310.0	312.55	4548100	288.519	0.0111612939629
2013-04-26	313.3	316.6	304.2	305.05	3594000	281.5957	-0.0239959933315
2013-04-29	305.5	306.7	301.1	302.45	2526400	279.1956	-0.00852321253485
2013-04-30	304.9	307.4	297.7	302.75	4131600	279.4725	0.000991777807387
2013-05-01	302.75	302.75	302.75	302.75	0	279.4725	0.0
2013-05-02	304.0	306.5	302.0	304.6	2831700	281.1803	0.00611079802127
2013-05-03	303.5	314.4	301.05	311.2	5365600	287.2729	0.0216679475767
2013-05-06	313.35	323.3	313.0	322.55	5891200	297.7502	0.0364715919949
2013-05-07	324.2	326.4	320.0	324.7	5033000	299.7349	0.00666565463264
2013-05-08	326.25	326.8	316.3	318.65	5171800	294.15	-0.0186327985163
2013-05-09	319.7	321.9	314.8	316.1	3136500	291.7961	-0.00800237973823
2013-05-10	316.95	320.4	315.1	318.5	2829400	294.0116	0.00759263060747
2013-05-13	318.9	321.25	305.0	305.6	4056100	282.1034	-0.0405024835755
2013-05-14	302.8	306.7	296.5	303.9	6211700	280.5341	-0.00556285390392
2013-05-15	305.0	309.8	305.0	308.3	3776400	284.5958	0.014478453778
2013-05-16	308.3	314.6	307.6	311.8	4422300	287.8267	0.0113525919919
2013-05-17	312.7	313.45	308.5	311.85	3170500	287.8729	0.000160513253288
2013-05-20	312.9	319.7	312.5	315.35	4090300	291.1038	0.011223355863
2013-05-21	315.0	316.5	306.7	308.6	2972800	284.8728	-0.0214047360426
2013-05-22	307.35	313.5	304.1	305.95	3317100	282.4265	-0.008587341438
2013-05-23	305.0	310.5	295.35	299.55	8492600	276.5186	-0.0209183628307
2013-05-24	310.15	319.5	306.5	313.0	11516000	288.9345	0.0449007770183
2013-05-27	313.1	318.65	310.8	317.15	3704000	292.7654	0.0132587143453
2013-05-28	316.05	323.8	316.05	321.8	5223200	297.0578	0.0146615686143
2013-05-29	321.7	322.9	312.5	314.55	3606500	290.3653	-0.0225292855464
2013-05-30	313.05	313.05	300.75	301.65	6412600	278.4571	-0.041011098778
2013-05-31	303.75	303.75	290.1	291.75	6769900	269.3183	-0.0328194181438
2013-06-03	293.5	297.8	290.05	296.5	4360000	273.7031	0.0162811067796
2013-06-04	297.2	302.4	297.1	298.75	3837100	275.7801	0.00758851470809
2013-06-05	297.7	302.4	296.3	299.1	3338200	276.1032	0.00117158562202
2013-06-06	297.0	297.0	293.25	295.3	3436200	272.5953	-0.0127050320315
2013-06-07	294.0	298.4	291.25	292.05	2755500	269.5952	-0.0110056923212
2013-06-10	292.5	295.9	288.6	290.6	2640800	268.2567	-0.00496485100625
2013-06-11	288.0	289.45	277.75	281.2	4914100	259.5795	-0.0323466291802
2013-06-12	280.15	281.25	272.8	273.75	5247300	252.7023	-0.0264936175622
2013-06-13	271.0	279.7	264.5	266.15	6212600	245.6866	-0.0277627073438
2013-06-14	269.4	276.45	269.05	274.15	4015900	253.0715	0.030058212373
2013-06-17	275.05	277.9	269.3	277.05	3426700	255.7485	0.0105780382224
2013-06-18	275.75	288.3	273.7	285.1	5669100	263.1796	0.0290562799
2013-06-19	285.1	293.6	282.95	291.1	7120100	268.7183	0.0210453241817
2013-06-20	285.8	285.85	270.8	272.55	7302900	251.5945	-0.0637239815822
2013-06-21	272.4	276.45	265.55	272.05	5561400	251.133	-0.00183430082931
2013-06-24	270.2	275.4	265.6	266.65	5435600	246.1482	-0.0198492432297
2013-06-25	266.5	270.35	262.3	266.45	5200900	245.9635	-0.000750360961405
2013-06-26	269.0	269.5	262.6	264.6	4283000	244.2558	-0.00694290006444
2013-06-27	269.0	269.75	261.35	264.15	4931700	243.8404	-0.00170067609449
2013-06-28	267.0	274.1	267.0	273.75	6138100	252.7023	0.0363430342142
2013-07-01	272.1	282.7	272.1	280.7	4388100	259.1179	0.0253879762867
2013-07-02	281.7	286.3	280.0	281.95	4176800	260.2718	0.00445318521028
2013-07-03	279.1	279.2	268.55	269.55	3954800	248.8252	-0.0439794092176
2013-07-04	273.0	273.4	263.4	264.8	4596300	244.4404	-0.0176220093463
2013-07-05	268.5	269.85	263.6	264.7	3369600	244.3481	-0.000377597156608
2013-07-08	262.9	262.9	258.0	259.9	3904600	239.9171	-0.018133965437
2013-07-09	262.6	264.1	260.15	261.65	3390500	241.5326	0.00673357588934
2013-07-10	263.0	263.05	255.25	256.2	4915300	236.5016	-0.0208294863716
2013-07-11	262.0	265.35	259.1	261.05	5420100	240.9787	0.0189305273199
2013-07-12	261.5	264.0	258.5	262.65	3713200	242.4557	0.00612917241233
2013-07-15	254.5	259.5	251.9	257.45	5057100	245.1216	0.010995410708
2013-07-16	253.4	256.1	250.7	251.6	3191100	239.5518	-0.0227225997219
2013-07-17	251.6	253.45	242.2	243.2	4426600	231.554	-0.0333865159853
2013-07-18	243.35	245.6	239.65	244.7	3754100	232.9822	0.00616789172288
2013-07-19	244.55	248.2	240.0	241.0	4484000	229.4594	-0.0151204684306
2013-07-22	240.95	241.0	233.15	233.8	4682800	222.6041	-0.0298758734661
2013-07-23	239.95	239.95	233.1	234.6	4285900	223.3658	0.00342176985958
2013-07-24	233.7	235.95	228.6	229.6	4019800	218.6053	-0.0213125733662
2013-07-25	227.8	230.45	222.0	222.85	5074900	212.1785	-0.0293991042303
2013-07-26	223.5	226.45	216.65	218.9	3588500	208.4176	-0.0177251700809
2013-07-29	218.2	224.25	214.2	215.4	6006300	205.0852	-0.0159890527479
2013-07-30	215.4	217.3	207.5	209.4	4186300	199.3726	-0.0278547647514
2013-07-31	208.1	217.7	202.35	215.7	6266500	205.3709	0.0300858794037
2013-08-01	217.25	219.6	207.15	210.15	4609400	200.0866	-0.0257305197572
2013-08-02	210.35	212.2	201.2	202.35	4531500	192.6602	-0.0371159288028
2013-08-05	202.35	209.4	198.2	207.9	4592600	197.9444	0.0274275641778
2013-08-06	206.0	206.0	196.8	198.25	5125700	188.7565	-0.0464165695013
2013-08-07	197.5	208.9	195.3	207.95	5626100	197.992	0.0489281163827
2013-08-08	208.05	221.05	206.75	218.8	6957100	208.3224	0.0521758454887
2013-08-09	218.8	218.8	218.8	218.8	0	208.3224	0.0
2013-08-12	220.8	239.45	220.65	236.55	12247700	225.2225	0.0811247374262
2013-08-13	233.9	243.5	231.65	241.4	9408400	229.8402	0.0205028360843
2013-08-14	263.0	263.0	246.2	250.1	19962900	238.1236	0.0360398224506
2013-08-15	250.1	250.1	250.1	250.1	0	238.1236	0.0
2013-08-16	249.0	249.3	231.7	235.35	8092000	224.0799	-0.0589765147176
2013-08-19	230.0	248.95	223.65	246.85	13399300	235.0292	0.0488633741804
2013-08-20	243.75	258.8	239.7	257.0	10818000	244.6932	0.0411182950884
2013-08-21	260.0	262.9	244.25	248.15	11775900	236.267	-0.0344357750849
2013-08-22	248.0	275.9	245.6	274.1	15196400	260.9743	0.104573639146
2013-08-23	275.85	284.0	270.1	282.3	14585100	268.7816	0.0299159725689
2013-08-26	284.05	285.4	273.6	277.15	10347700	263.8783	-0.0182426922081
2013-08-27	275.0	279.75	271.1	272.3	7055000	259.2605	-0.0174997337788
2013-08-28	269.9	283.25	265.1	279.0	9746200	265.6397	0.02460536796
2013-08-29	282.45	284.5	276.0	278.35	8201100	265.0208	-0.00232984753408
2013-08-30	280.0	289.6	270.0	274.0	12193600	260.8791	-0.0156278299666
2013-09-02	275.05	291.0	274.5	289.4	8530100	275.5416	0.0562041957366
2013-09-03	292.8	295.35	279.6	281.3	10525100	267.8295	-0.0279888771786
2013-09-04	282.45	291.75	279.45	289.9	6261000	276.0177	0.0305724350753
2013-09-05	294.85	296.35	285.0	288.65	6472800	274.8276	-0.00431168001183
2013-09-06	290.2	294.9	283.5	292.15	6032900	278.16	0.0121254197177
2013-09-09	292.15	292.15	292.15	292.15	0	278.16	0.0
2013-09-10	296.3	302.0	293.35	300.6	6153500	286.2053	0.0289232815646
2013-09-11	302.0	318.8	298.5	315.7	9079600	300.5822	0.0502328223831
2013-09-12	313.9	317.5	301.35	302.75	6633400	288.2524	-0.0410197277151
2013-09-13	302.6	305.8	296.4	298.3	7290400	284.0154	-0.0146989235822
2013-09-16	304.5	306.85	289.45	291.6	5553600	277.6363	-0.0224604017951
2013-09-17	290.1	292.45	284.9	288.2	7358300	274.3991	-0.0116598585992
2013-09-18	289.9	291.85	285.6	290.2	3446500	276.3034	0.0069398915667
2013-09-19	300.1	313.5	298.0	310.6	7430400	295.7265	0.0702962757606
2013-09-20	310.0	310.3	295.1	300.0	8233800	285.6341	-0.0341274792756
2013-09-23	297.9	303.8	290.8	293.5	4487100	279.4453	-0.0216668808101
2013-09-24	291.5	297.2	290.1	292.55	3992400	278.5408	-0.00323676941426
2013-09-25	294.0	295.2	286.25	291.1	3746600	277.1602	-0.00495654496576
2013-09-26	290.75	301.5	290.15	299.9	6551500	285.5388	0.0302301701327
2013-09-27	299.9	303.0	286.0	287.4	5317000	273.6374	-0.0416805001632
2013-09-30	284.4	284.4	266.15	271.55	10382200	258.5464	-0.0551496250147
2013-10-01	274.25	278.5	268.85	275.75	6134600	262.5453	0.0154668562393
2013-10-02	275.75	275.75	275.75	275.75	0	262.5453	0.0
2013-10-03	276.45	289.45	276.45	285.85	6538800	272.1617	0.0366275838874
2013-10-04	283.95	294.2	282.15	288.45	6346600	274.6372	0.00909569568385
2013-10-07	288.0	301.8	286.4	300.4	7197300	286.0149	0.0414281095205
2013-10-08	304.35	305.65	295.65	296.8	5332700	282.5873	-0.0119839910438
2013-10-09	292.0	304.95	292.0	303.25	5603200	288.7284	0.0217316914101
2013-10-10	305.7	311.0	305.0	308.6	5944600	293.8222	0.017642185528
2013-10-11	311.7	313.25	304.0	307.9	4894400	293.1557	-0.0022683786317
2013-10-14	308.0	309.0	300.7	301.6	3919100	287.1574	-0.0204611406157
2013-10-15	303.0	313.25	300.75	310.5	7864800	295.6312	0.0295092517205
2013-10-16	310.5	310.5	310.5	310.5	0	295.6312	0.0
2013-10-17	311.0	316.45	308.85	310.1	6141000	295.2504	-0.00128809137872
2013-10-18	312.8	330.0	310.8	328.9	13131400	313.1501	0.0606254894151
2013-10-21	329.0	338.5	329.0	336.1	7183700	320.0054	0.0218914188436
2013-10-22	337.0	343.4	334.5	339.95	5827400	323.671	0.0114548067001
2013-10-23	340.7	343.9	331.1	335.2	6709500	319.1485	-0.0139725214801
2013-10-24	333.0	340.9	329.7	332.15	4996200	316.2445	-0.00909921243559
2013-10-25	330.15	330.8	321.1	321.85	5506600	306.4377	-0.0310101835763
2013-10-28	325.0	327.4	311.35	312.3	6896600	297.345	-0.0296722629102
2013-10-29	311.0	327.25	308.7	325.85	7791900	310.2462	0.0433879836553
2013-10-30	328.0	329.9	321.15	326.6	4944800	310.9603	0.00230172037562
2013-10-31	325.6	338.3	324.15	334.9	6259000	318.8628	0.0254132119116
2013-11-01	335.0	341.8	332.55	336.15	4538700	320.053	0.00373263986893
2013-11-04	336.15	336.15	336.15	336.15	0	320.053	0.0
2013-11-05	339.4	344.85	331.65	338.95	4456600	322.7189	0.00832955791697
2013-11-06	340.3	341.7	332.4	333.3	4337000	317.3394	-0.0166693057023
2013-11-07	332.25	349.9	332.25	345.8	9786700	329.2408	0.0375036947823
2013-11-08	345.9	356.85	345.55	355.75	7856200	338.7144	0.0287740766029
2013-11-11	355.8	365.55	352.25	360.8	7566800	343.5225	0.0141951449363
2013-11-12	362.0	363.5	350.1	352.45	7567800	335.5724	-0.0231428800151
2013-11-13	350.3	363.9	350.3	357.75	8165000	340.6186	0.0150375895038
2013-11-14	368.0	376.85	359.1	375.35	16785900	357.3758	0.0491963738915
2013-11-15	375.35	375.35	375.35	375.35	0	357.3758	0.0
2013-11-18	379.0	387.95	378.35	386.8	7386200	368.2775	0.0305048635078
2013-11-19	388.1	391.55	380.2	383.25	9549300	364.8975	-0.00917786180258
2013-11-20	382.8	388.85	379.4	385.0	7232900	366.5637	0.00456621379977
2013-11-21	382.95	384.9	377.0	382.6	6331800	364.2786	-0.00623384148512
2013-11-22	383.9	395.5	383.6	392.45	7614900	373.657	0.0257451302382
2013-11-25	394.1	399.0	393.35	397.95	4762300	378.8936	0.0140144571091
2013-11-26	396.2	397.95	389.5	391.75	4901600	372.9905	-0.0155798356056
2013-11-27	392.0	395.95	387.85	394.75	4104000	375.8468	0.00765783578938
2013-11-28	395.9	403.7	395.5	400.9	4635300	381.7023	0.0155794861098
2013-11-29	402.0	405.4	398.6	400.6	3549700	381.4167	-0.000748227086921
2013-12-02	400.1	409.9	396.0	408.3	5921300	388.7479	0.0192209727576
2013-12-03	407.0	411.7	405.1	409.8	5769000	390.1761	0.00367384621242
2013-12-04	409.0	415.7	408.0	413.95	4210800	394.1274	0.010126965747
2013-12-05	419.15	422.3	416.3	421.4	5566800	401.2206	0.0179972262776
2013-12-06	421.0	424.0	418.0	422.7	4156100	402.4584	0.0030850858605
2013-12-09	430.0	431.95	419.95	420.95	5017500	400.7922	-0.00414005522061
2013-12-10	420.0	424.9	417.55	423.3	4767100	403.0296	0.00558244396972
2013-12-11	421.95	424.85	416.0	418.25	6704400	398.2215	-0.0119298929905
2013-12-12	414.9	417.25	411.5	412.75	5857700	392.9849	-0.0131499680454
2013-12-13	409.9	416.65	409.1	415.15	6141200	395.2699	0.00581447276982
2013-12-16	415.15	420.2	407.25	408.9	4647900	389.3192	-0.0150547764958
2013-12-17	409.35	413.15	406.0	408.7	3512400	389.1288	-0.000489058849397
2013-12-18	408.8	416.45	407.85	414.9	3016100	395.0319	0.0151700413848
2013-12-19	418.0	419.2	409.2	410.8	3505900	391.1282	-0.00988198674588
2013-12-20	410.8	418.85	410.35	417.95	2703900	397.9359	0.0174052906438
2013-12-23	418.0	426.8	417.2	423.15	2704700	402.8868	0.0124414509975
2013-12-24	424.0	425.35	416.65	418.4	2308900	398.3643	-0.0112252374612
2013-12-25	418.4	418.4	418.4	418.4	0	398.3643	0.0
2013-12-26	418.1	427.0	416.3	425.35	4003700	404.9815	0.0166109262301
2013-12-27	425.35	428.1	423.0	425.05	2475500	404.6958	-0.000705464323679
2013-12-30	425.0	428.6	421.9	425.55	2124000	405.1719	0.0011764391921
2013-12-31	426.45	426.8	422.55	424.2	1210800	403.8866	-0.0031722338099
2014-01-01	425.0	426.8	423.65	425.9	1193400	405.5051	0.00400731294378
2014-01-02	426.0	435.5	417.0	419.2	4000200	399.126	-0.0157312448105
2014-01-03	416.5	419.4	409.0	412.5	3183700	392.7468	-0.0159829226861
2014-01-06	410.95	415.7	404.6	408.3	2704600	388.7479	-0.0101818779937
2014-01-07	409.9	411.9	392.55	394.7	3900400	375.7992	-0.0333087329861
2014-01-08	394.65	397.25	389.6	392.4	4541000	373.6093	-0.00582731416139
2014-01-09	394.35	399.3	387.6	390.8	3988200	372.0859	-0.00407752162486
2014-01-10	392.8	393.2	383.5	384.5	3265600	366.0876	-0.0161207398614
2014-01-13	385.25	389.2	381.75	385.95	2748200	367.4682	0.00377122852563
2014-01-14	385.0	389.0	373.3	374.35	3645700	356.4237	-0.0300556619593
2014-01-15	376.0	380.0	372.6	375.0	3307900	357.0426	0.00173641651776
2014-01-16	376.5	384.5	375.85	381.1	3644100	362.8505	0.0162666863842
2014-01-17	381.0	385.7	375.15	377.65	3436300	359.5657	-0.00905276415493
2014-01-20	377.5	379.25	370.1	374.55	3285100	356.6141	-0.00820879188421
2014-01-21	376.0	386.0	376.0	383.6	4092500	365.2307	0.0241622526984
2014-01-22	384.3	394.0	384.3	393.25	4633100	374.4186	0.0251564285259
2014-01-23	392.85	393.0	387.1	389.25	2497000	370.6102	-0.0101715032319
2014-01-24	385.1	386.0	374.45	376.0	2981300	357.9947	-0.0340398078628
2014-01-27	369.4	369.65	352.0	353.55	4413200	336.6197	-0.0597075878498
2014-01-28	354.0	368.9	352.5	366.65	4850500	349.0924	0.0370527928104
2014-01-29	368.5	369.35	356.25	358.0	4538900	340.8566	-0.023592034659
2014-01-30	353.0	354.0	341.2	346.55	5617800	329.9549	-0.0319832445668
2014-01-31	348.4	357.9	347.55	356.05	5196500	339.0	0.0274131404019
2014-02-03	354.9	354.9	342.05	343.1	3559000	326.6702	-0.0363710914454
2014-02-04	338.05	346.85	336.05	342.95	7271500	326.5273	-0.000437444248052
2014-02-05	344.85	360.9	344.05	359.4	4757600	342.1896	0.047966280308
2014-02-06	361.9	367.2	356.25	361.25	6470700	343.951	0.00514743872987
2014-02-07	362.6	387.0	362.6	384.45	11721000	366.0401	0.064221647851
2014-02-10	386.9	393.2	380.55	382.5	6243600	364.1834	-0.00507239507365
2014-02-11	387.0	393.0	385.3	389.75	4273500	371.0862	0.0189541862699
2014-02-12	385.55	386.9	372.75	374.35	9379500	356.4237	-0.0395123828372
2014-02-13	376.0	378.8	365.2	367.45	5852800	349.8541	-0.0184319954032
2014-02-14	368.9	372.4	359.45	370.8	6037400	353.0437	0.00911694332009
2014-02-17	371.45	375.4	366.5	374.05	3431300	356.138	0.00876463735226
2014-02-18	373.95	381.9	372.1	379.65	3606400	361.4699	0.0149714436539
2014-02-19	379.85	379.9	371.15	373.85	3167100	355.9476	-0.015277343978
2014-02-20	369.15	369.8	364.0	366.75	4279300	349.1876	-0.0189915594318
2014-02-21	366.75	375.75	366.75	374.4	3182300	356.4713	0.0208589881199
2014-02-24	373.8	373.8	366.3	369.2	3273700	351.5203	-0.0138889161624
2014-02-25	369.6	372.05	359.6	360.55	4386400	343.2845	-0.0234290878791
2014-02-26	361.05	362.85	348.4	349.3	10093000	332.5732	-0.0312023991762
2014-02-27	349.3	349.3	349.3	349.3	0	332.5732	0.0
2014-02-28	351.0	354.6	340.7	343.8	9894200	327.3366	-0.0157457065091
2014-03-03	344.0	349.5	340.7	345.3	5695000	328.7648	0.00436309291414
2014-03-04	346.5	352.5	345.35	351.75	5705400	334.9059	0.0186793111671
2014-03-05	354.8	359.8	351.75	355.95	6641800	338.9048	0.0119403689215
2014-03-06	358.0	365.4	356.0	364.2	5700800	346.7598	0.0231776003173
2014-03-07	368.2	373.4	364.55	371.1	6317600	353.3293	0.0189453910171
2014-03-10	368.25	370.8	362.45	364.15	4958200	346.7121	-0.0187281383118
2014-03-11	364.15	364.4	342.35	343.75	9147600	327.289	-0.0560208311161
2014-03-12	341.0	348.65	337.35	339.6	8736800	323.3378	-0.012072510839
2014-03-13	342.0	347.9	334.25	336.85	5569400	320.7194	-0.00809803246017
2014-03-14	334.0	342.8	332.0	341.7	6159800	325.3372	0.0143982559209
2014-03-17	341.7	341.7	341.7	341.7	0	325.3372	0.0
2014-03-18	346.0	348.0	339.1	340.7	4153800	324.3851	-0.00292650210305
2014-03-19	343.4	359.35	340.2	356.6	9574000	339.5237	0.0466686046924
2014-03-20	357.2	359.85	347.65	349.95	5069900	333.1921	-0.0186484772639
2014-03-21	351.2	365.0	351.2	362.85	8153400	345.4744	0.0368625186492
2014-03-24	364.8	367.0	356.15	363.1	5581000	345.7124	0.000688907774353
2014-03-25	362.2	371.65	361.55	367.1	5278900	349.5209	0.0110163824034
2014-03-26	371.4	376.0	370.3	374.8	5587000	356.8521	0.0209749974894
2014-03-27	375.0	379.45	373.25	375.4	5741300	357.4234	0.00160094336001
2014-03-28	378.8	383.75	376.0	381.5	3758200	363.2313	0.016249355806
2014-03-31	384.65	396.35	383.0	393.95	7039600	375.0851	0.032634302165
2014-04-01	396.0	403.35	386.5	401.15	8370800	381.9403	0.0182763858122
2014-04-02	402.45	405.0	399.05	403.45	5362900	384.1302	0.00573361857861
2014-04-03	403.4	412.0	393.75	397.65	7048400	378.6079	-0.0143761151818
2014-04-04	399.9	404.7	395.4	402.0	4587200	382.7496	0.010939285736
2014-04-07	402.55	407.5	398.2	406.65	3693000	387.177	0.0115673536955
2014-04-08	406.65	406.65	406.65	406.65	0	387.177	0.0
2014-04-09	410.0	419.75	408.0	418.75	4995200	398.6975	0.029755124917
2014-04-10	418.9	424.8	411.2	417.8	5896500	397.793	-0.00226863725005
2014-04-11	415.5	423.5	411.0	419.85	5246800	399.7449	0.0049068233981
2014-04-14	419.85	419.85	419.85	419.85	0	399.7449	0.0
2014-04-15	419.55	424.5	407.7	409.15	4660400	389.5572	-0.0254855033798
2014-04-16	410.5	416.75	404.75	413.7	4076300	393.8894	0.0111208315493
2014-04-17	412.05	419.9	411.3	418.9	3281200	398.8403	0.0125692643671
2014-04-18	418.9	418.9	418.9	418.9	0	398.8403	0.0
2014-04-21	419.5	425.5	417.55	423.5	3785000	403.2201	0.0109813376432
2014-04-22	423.9	423.9	418.1	420.85	3267100	400.697	-0.00625737655439
2014-04-23	421.0	429.3	420.2	426.55	5084200	406.124	0.0135438997547
2014-04-24	426.55	426.55	426.55	426.55	0	406.124	0.0
2014-04-25	426.55	432.9	422.35	426.9	4791000	406.4573	0.000820685307935
2014-04-28	425.0	431.9	424.1	425.8	3360000	405.4099	-0.00257690045178
2014-04-29	425.0	426.25	404.0	405.5	6860400	386.082	-0.0476749581103
2014-04-30	407.0	407.5	393.25	400.65	7104400	381.4643	-0.0119604125548
2014-05-01	400.65	400.65	400.65	400.65	0	381.4643	0.0
2014-05-02	403.0	406.6	388.1	390.05	5856300	371.3719	-0.0264569974176
2014-05-05	390.4	403.8	388.85	397.55	5244200	378.5127	0.0192281645434
2014-05-06	399.4	404.5	398.65	401.75	3685900	382.5116	0.0105647710103
2014-05-07	401.15	403.45	396.15	399.9	2632700	380.7502	-0.00460482767059
2014-05-08	401.2	406.25	398.4	402.0	3302100	382.7496	0.00525121194946
2014-05-09	400.0	420.75	399.1	416.7	6479700	396.7457	0.0365672491885
2014-05-12	416.95	426.9	416.1	420.05	5247500	399.9353	0.00803940660226
2014-05-13	424.15	441.5	421.25	427.1	8928300	406.6477	0.0167837147659
2014-05-14	429.95	454.7	429.9	452.35	10859700	430.6886	0.0591197245183
2014-05-15	456.9	468.0	450.75	460.6	14271600	438.5435	0.0182380030491
2014-05-16	473.0	485.85	427.2	440.9	19519100	419.7868	-0.042770443525
2014-05-19	445.0	460.25	435.6	450.75	10968700	429.1652	0.0223408644579
2014-05-20	453.5	474.35	453.5	467.15	9099200	444.7798	0.0363836583209
2014-05-21	467.95	470.35	457.2	462.55	5486700	440.4001	-0.00984689502536
2014-05-22	465.0	477.8	464.95	470.9	5816300	448.3502	0.0180519940845
2014-05-23	472.0	483.0	469.35	478.2	5694300	455.3007	0.0155023907651
2014-05-26	482.1	495.0	452.6	467.65	7759600	445.2559	-0.0220619032652
2014-05-27	466.35	478.95	461.55	477.6	4750500	454.7294	0.0212765288455
2014-05-28	480.2	483.5	467.0	469.25	3815400	446.7793	-0.0174831449209
2014-05-29	471.0	474.5	463.4	465.95	4274200	443.6373	-0.00703255499975
2014-05-30	467.0	477.0	463.0	475.1	5197100	452.3491	0.019637212651
2014-06-02	475.8	495.6	471.45	492.9	5557000	469.2967	0.0374657537729
2014-06-03	497.5	528.35	496.0	526.8	12511700	501.5734	0.0687767461395
2014-06-04	527.25	543.4	525.1	537.4	10741500	511.6658	0.0201214817213
2014-06-05	539.8	560.75	538.05	556.95	9141800	530.2796	0.0363788238338
2014-06-06	564.5	568.75	552.3	560.65	7566500	533.8025	0.00664347638491
2014-06-09	565.0	579.9	560.0	575.25	5898500	547.7033	0.0260410919769
2014-06-10	575.0	575.0	552.45	558.7	5590600	531.9458	-0.028770138869
2014-06-11	559.9	565.8	545.1	549.45	5170600	523.1388	-0.0165561980187
2014-06-12	549.0	557.95	543.6	549.65	3718700	523.3292	0.000363956946034
2014-06-13	548.55	553.25	523.95	525.55	4332900	500.3832	-0.0438462061739
