Date	Open_RELIANCE.NS	High_RELIANCE.NS	Low_RELIANCE.NS	Close_RELIANCE.NS	Volume_RELIANCE.NS	AdjClose_RELIANCE.NS	Return_RELIANCE.NS
2014-04-30	943.9	960.0	929.1	935.8	3289500	907.2898	-0.00478570402962
2014-05-01	935.8	935.8	935.8	935.8	0	907.2898	0.0
2014-05-02	940.0	947.4	926.0	928.1	2073300	899.8244	-0.00822824195753
2014-05-05	925.0	958.5	925.0	946.85	3474200	918.0032	0.02020260842
2014-05-06	947.9	967.0	947.55	963.35	2832600	934.0005	0.0174261919784
2014-05-07	960.1	971.4	957.05	960.85	2416400	931.5766	-0.00259518062357
2014-05-08	963.1	970.1	950.75	960.3	2731300	931.0434	-0.000572363024146
2014-05-09	955.8	999.0	955.8	997.6	4217800	967.207	0.038842013165
2014-05-12	994.9	1049.0	994.1	1028.7	7051200	997.3595	0.0311748157323
2014-05-13	1040.0	1068.8	1034.5	1063.4	6140400	1031.0024	0.0337319692648
2014-05-14	1064.0	1068.0	1041.1	1045.5	4428900	1013.6477	-0.0168328415142
2014-05-15	1045.5	1060.0	1039.25	1053.4	4769300	1021.3071	0.00755627423611
2014-05-16	1090.1	1145.25	1062.1	1079.25	12031100	1055.892	0.0338633697935
2014-05-19	1091.0	1124.75	1086.9	1120.05	5439800	1095.809	0.0378040557178
2014-05-20	1127.9	1129.0	1075.7	1079.85	5145100	1056.479	-0.0358912912743
2014-05-21	1079.85	1102.95	1073.75	1078.4	5026900	1055.0604	-0.00134276213725
2014-05-22	1086.0	1113.4	1084.7	1100.8	4284800	1076.9756	0.0207715122281
2014-05-23	1111.55	1132.0	1102.0	1127.45	3786800	1103.0488	0.0242096478323
2014-05-26	1132.5	1140.0	1075.0	1101.7	3674100	1077.8561	-0.0228391527193
2014-05-27	1103.0	1108.0	1075.1	1087.95	2576900	1064.4037	-0.0124807012736
2014-05-28	1089.6	1106.6	1084.75	1088.9	2594800	1065.3332	0.000873258896037
2014-05-29	1092.5	1093.4	1068.35	1073.55	6322400	1050.3154	-0.0140968102749
2014-05-30	1085.0	1089.7	1060.0	1064.7	3953000	1041.6569	-0.00824371422146
2014-06-02	1074.75	1088.25	1065.3	1082.2	2012900	1058.7781	0.0164365061087
2014-06-03	1083.3	1102.0	1077.35	1095.4	2485600	1071.6925	0.012197456672
2014-06-04	1092.65	1101.8	1076.25	1077.5	2017500	1054.1799	-0.0163410679836
2014-06-05	1078.5	1094.9	1064.25	1089.9	4565800	1066.3115	0.0115080926889
2014-06-06	1107.4	1133.0	1104.1	1122.4	6701900	1098.1081	0.0298192413755
2014-06-09	1130.0	1132.7	1112.1	1122.65	3085300	1098.3527	0.000222746740508
2014-06-10	1130.45	1130.45	1100.45	1118.3	3602600	1094.0969	-0.00387471164772
2014-06-11	1120.0	1120.0	1092.5	1102.1	3466300	1078.2474	-0.0144863768465
2014-06-12	1098.55	1113.5	1084.1	1094.15	2689800	1070.4695	-0.00721346511014
2014-06-13	1100.3	1107.0	1072.7	1081.9	3348000	1058.4847	-0.0111958350985
2014-06-16	1084.0	1084.0	1057.15	1065.45	3285000	1042.3906	-0.0152048489695
2014-06-17	1058.1	1093.3	1058.1	1090.05	3617300	1066.4583	0.0230889457368
2014-06-18	1088.0	1101.65	1060.65	1066.75	4391700	1043.6625	-0.0213752380192
2014-06-19	1074.0	1074.95	1031.6	1042.1	5286200	1019.546	-0.0231075659037
2014-06-20	1045.9	1049.4	1034.25	1036.5	2938400	1014.0672	-0.00537376440102
2014-06-23	1037.0	1044.9	1024.0	1037.95	3375700	1015.4858	0.00139892109714
2014-06-24	1045.0	1062.8	1045.0	1059.85	2717800	1036.9119	0.0210993595381
2014-06-25	1057.65	1059.35	1048.15	1051.0	2414900	1028.2534	-0.00835027546699
2014-06-26	1025.0	1026.9	1006.7	1011.9	5595800	989.9997	-0.0372026000595
2014-06-27	1010.0	1023.5	1007.2	1012.1	2108700	990.1953	0.000197575817447
2014-06-30	1012.55	1020.0	1000.0	1015.4	4721700	993.4239	0.00326056889989
2014-07-01	1017.2	1020.55	1006.95	1008.0	2206500	986.1841	-0.0072877248071
2014-07-02	1017.0	1027.35	1012.0	1018.25	2810000	996.2122	0.0101685881977
2014-07-03	1020.0	1025.0	1003.5	1006.5	2645900	984.7165	-0.0115394089733
2014-07-04	1005.0	1036.8	1003.3	1031.95	2961700	1009.6157	0.0252856532819
2014-07-07	1033.0	1037.0	1021.0	1027.2	3204500	1004.9685	-0.00460293951451
2014-07-08	1026.0	1034.5	990.0	995.05	3996700	973.5143	-0.0312986924466
2014-07-09	1002.0	1009.9	992.5	1000.95	3406600	979.2866	0.00592934279445
2014-07-10	1000.25	1021.5	981.05	997.2	4251600	975.6178	-0.00374640069618
2014-07-11	995.2	1002.0	963.65	966.5	4065000	945.5822	-0.0307862361675
2014-07-14	968.6	974.9	958.5	961.75	3146300	940.935	-0.00491464412084
2014-07-15	963.4	980.0	963.05	972.2	3507600	951.1589	0.0108656814764
2014-07-16	974.0	993.0	974.0	989.7	3190400	968.2801	0.0180003572484
2014-07-17	988.0	998.2	980.3	982.5	2154800	961.2359	-0.00727496103658
2014-07-18	980.0	983.55	969.3	976.75	2133200	955.6104	-0.00585236152749
2014-07-21	1000.0	1008.0	995.05	997.65	3883000	976.0581	0.0213975276954
2014-07-22	1004.0	1033.9	1001.1	1030.95	6512300	1008.6373	0.0333783409
2014-07-23	1035.05	1039.8	1021.05	1033.25	3136400	1010.8876	0.00223102992523
2014-07-24	1030.0	1043.2	1024.0	1041.05	2211200	1018.5188	0.0075490094052
2014-07-25	1041.9	1043.3	1007.05	1021.85	3093300	999.7343	-0.0184429585394
2014-07-28	1021.0	1023.55	1001.6	1005.6	2142400	983.836	-0.015902525301
2014-07-29	1005.6	1005.6	1005.6	1005.6	0	983.836	0.0
2014-07-30	1004.0	1011.0	993.0	1006.15	4255400	984.3741	0.000546940750288
2014-07-31	1007.95	1019.9	1002.0	1006.45	4051100	984.6676	0.000298159002761
2014-08-01	995.0	999.0	975.0	976.3	3617600	955.1701	-0.0299568097904
2014-08-04	981.0	989.7	976.05	985.0	3353800	963.6818	0.00891118765129
2014-08-05	985.1	987.85	971.0	983.85	2796400	962.5567	-0.00116750155497
2014-08-06	984.9	998.6	979.5	988.15	3739200	966.7637	0.0043706516198
2014-08-07	989.0	996.7	983.35	989.3	2478700	967.8888	0.00116377973232
2014-08-08	979.55	983.5	973.1	980.5	2084300	959.2792	-0.00889523672554
2014-08-11	985.15	987.25	977.4	980.5	1530700	959.2792	0.0
2014-08-12	986.0	986.95	976.35	984.4	2184400	963.0948	0.00397756982534
2014-08-13	983.3	996.6	980.0	990.15	3226100	968.7204	0.00584116952973
2014-08-14	995.0	1005.0	991.75	1002.95	2757100	981.2434	0.0129273627354
2014-08-15	1002.95	1002.95	1002.95	1002.95	0	981.2434	0.0
2014-08-18	1001.1	1015.45	997.5	1013.05	1747100	991.1247	0.0100701823829
2014-08-19	1015.0	1023.0	1006.1	1009.3	3328000	987.4559	-0.00370165328339
2014-08-20	1011.0	1018.45	995.35	998.35	2976600	976.7429	-0.0108490920962
2014-08-21	1000.0	1004.0	990.1	995.1	3760000	973.5632	-0.00325541142915
2014-08-22	1000.1	1007.0	995.3	998.3	1959300	976.694	0.00321581588129
2014-08-25	1000.0	1008.5	993.45	995.8	1704100	974.2481	-0.00250426438577
2014-08-26	996.0	996.95	983.0	993.35	2182500	971.8511	-0.00246035891679
2014-08-27	997.2	1001.8	986.85	993.7	1918100	972.1936	0.000352420242154
2014-08-28	994.6	1004.0	994.6	998.7	3637600	977.0853	0.00503161098777
2014-08-29	998.7	998.7	998.7	998.7	0	977.0853	0.0
2014-09-01	1004.35	1021.0	995.6	1014.1	3702400	992.152	0.0154200457217
2014-09-02	1018.5	1031.55	1010.6	1023.8	3784500	1001.6421	0.00956516743402
2014-09-03	1025.15	1035.95	1021.1	1031.25	5011000	1008.9309	0.00727685068349
2014-09-04	1029.0	1033.9	1018.1	1025.9	2136500	1003.6967	-0.0051878676726
2014-09-05	1027.7	1033.45	1020.6	1025.65	2075200	1003.4521	-0.000243699117472
2014-09-08	1033.9	1039.35	1028.0	1037.7	3174200	1015.2412	0.0117485428552
2014-09-09	1032.1	1041.3	1028.2	1033.0	2095300	1010.643	-0.00452917001398
2014-09-10	1028.15	1029.1	1012.6	1015.85	2162100	993.8641	-0.0166022027561
2014-09-11	1020.3	1030.0	1008.0	1019.4	2427300	997.3373	0.00349464277863
2014-09-12	1018.5	1024.0	1011.45	1015.6	2000000	993.6195	-0.00372772581553
2014-09-15	1009.1	1012.0	1001.0	1002.75	1997400	981.0477	-0.0126525294642
2014-09-16	1001.4	1004.15	976.5	979.4	3027100	958.2031	-0.0232859217753
2014-09-17	984.9	990.55	978.95	988.65	2488600	967.2529	0.00944455303891
2014-09-18	985.0	1010.0	983.7	1004.9	2077600	983.1512	0.0164365493244
2014-09-19	1006.0	1015.8	991.0	995.45	3924700	973.9057	-0.00940394519175
2014-09-22	993.0	996.0	987.7	991.55	1805800	970.0901	-0.00391783311259
2014-09-23	991.7	995.45	963.05	965.85	4044600	944.9463	-0.0259190357679
2014-09-24	968.5	974.1	955.4	965.05	3518800	944.1636	-0.000828301036789
2014-09-25	966.1	967.8	922.65	929.85	7564200	909.7254	-0.0364748227955
2014-09-26	929.0	941.65	917.3	933.25	3635600	913.0519	0.00365659791405
2014-09-29	936.95	942.7	929.6	933.15	2852900	912.954	-0.000107222820521
2014-09-30	928.0	948.45	925.05	945.7	4032700	925.2324	0.0134490894393
2014-10-01	943.6	945.6	926.0	927.2	1978600	907.1328	-0.0195622202595
2014-10-02	927.2	927.2	927.2	927.2	0	907.1328	0.0
2014-10-03	927.2	927.2	927.2	927.2	0	907.1328	0.0
2014-10-06	927.2	927.2	927.2	927.2	0	907.1328	0.0
2014-10-07	927.25	934.9	923.45	926.15	2835300	906.1055	-0.00113246924816
2014-10-08	921.15	941.5	921.15	936.7	2246400	916.4272	0.0113912783887
2014-10-09	938.2	957.25	938.2	954.65	2552000	933.9887	0.019163006074
2014-10-10	947.0	969.0	936.1	960.65	3535100	939.8589	0.00628508674677
2014-10-13	961.8	964.75	948.05	957.9	3173100	937.1684	-0.00286266374665
2014-10-14	979.0	979.0	958.6	961.25	4360800	940.4459	0.00349723699604
2014-10-15	961.25	961.25	961.25	961.25	0	940.4459	0.0
2014-10-16	951.65	956.9	928.0	931.0	4347000	910.8505	-0.0314695401405
2014-10-17	936.0	940.65	925.2	937.9	3500300	917.6012	0.0074114248167
2014-10-20	938.5	940.6	911.55	935.05	4843000	914.8129	-0.00303868390756
2014-10-21	934.25	937.0	927.1	929.35	4028000	909.2362	-0.0060960006139
2014-10-22	935.1	950.8	933.15	945.65	3059300	925.1835	0.0175392268808
2014-10-23	945.65	945.65	945.65	945.65	0	925.1835	0.0
2014-10-24	945.65	945.65	945.65	945.65	0	925.1835	0.0
2014-10-27	963.95	963.95	936.8	941.35	2302400	920.9765	-0.00454720604075
2014-10-28	941.1	942.0	926.1	934.05	5034100	913.8345	-0.00775481241921
2014-10-29	936.6	953.4	934.15	951.6	4004000	931.0047	0.0187891790034
2014-10-30	948.0	981.55	947.1	979.25	7484900	958.0563	0.0290563517026
2014-10-31	981.85	1003.7	981.85	1000.55	3219800	978.8953	0.0217513313153
2014-11-03	1004.0	1009.0	990.15	1002.35	2828900	980.6563	0.00179896665149
2014-11-04	1002.35	1002.35	1002.35	1002.35	0	980.6563	0.0
2014-11-05	1002.0	1008.5	988.4	991.3	3595600	969.8455	-0.0110240458354
2014-11-06	991.3	991.3	991.3	991.3	0	969.8455	0.0
2014-11-07	990.45	995.35	978.05	980.5	2659200	959.2792	-0.0108948280938
2014-11-10	982.8	989.8	967.25	969.35	2396100	948.3705	-0.0113717674687
2014-11-11	972.4	987.8	966.25	977.7	2308700	956.5398	0.00861403850078
2014-11-12	981.95	983.0	968.7	974.05	2122600	952.9688	-0.00373324769131
2014-11-13	974.0	979.8	963.4	969.25	1609500	948.2727	-0.00492786332564
2014-11-14	969.0	977.75	965.05	969.15	1925500	948.1749	-0.000103134889363
2014-11-17	966.0	987.55	966.0	985.2	2337100	963.8775	0.0165608686752
2014-11-18	985.45	997.7	985.2	988.65	3065400	967.2529	0.00350189728467
2014-11-19	988.65	992.0	976.5	978.15	1851300	956.9801	-0.0106205936421
2014-11-20	978.0	983.7	970.3	980.75	2592500	959.5238	0.00265804900227
2014-11-21	980.2	1001.0	980.2	997.7	2683500	976.107	0.0172827396256
2014-11-24	1000.2	1004.15	981.7	985.35	2840400	964.0242	-0.0123785609569
2014-11-25	985.1	994.9	973.3	993.0	3338700	971.5087	0.00776380924877
2014-11-26	991.95	993.0	982.6	987.05	3007000	965.6875	-0.00599191751963
2014-11-27	990.0	993.0	983.05	988.65	2806900	967.2529	0.00162102129312
2014-11-28	989.7	1017.35	983.2	991.6	4773000	970.139	0.00298381116252
2014-12-01	989.0	991.95	958.55	961.6	3973200	940.7883	-0.0302541182243
2014-12-02	962.0	971.25	958.0	962.65	2160800	941.8156	0.00109195660703
2014-12-03	958.55	974.0	958.55	968.35	2237700	947.3922	0.00592111661773
2014-12-04	968.1	974.95	955.7	958.55	2463000	937.8043	-0.0101203070914
2014-12-05	961.0	967.0	955.1	957.35	2296800	936.6302	-0.00125196696155
2014-12-08	960.0	962.85	942.25	944.6	2340400	924.1562	-0.0133179562222
2014-12-09	941.0	950.7	931.0	939.85	2422600	919.509	-0.00502858715875
2014-12-10	931.45	940.95	930.0	932.55	3027000	912.367	-0.00776718879315
2014-12-11	929.0	929.0	903.35	906.15	5170700	886.5384	-0.0283094412665
2014-12-12	907.0	911.0	879.35	882.35	4085800	863.2534	-0.0262650777451
2014-12-15	877.95	881.8	872.0	878.8	2891100	859.7803	-0.00402326825472
2014-12-16	876.8	883.25	859.7	864.6	4774200	845.8876	-0.0161584302408
2014-12-17	865.25	874.9	864.45	869.5	4749900	850.6816	0.00566741964299
2014-12-18	881.55	884.8	864.65	880.1	3422000	861.0521	0.0121908126378
2014-12-19	885.1	908.4	882.5	900.55	4588400	881.0596	0.0232361084771
2014-12-22	902.0	906.8	891.0	904.9	1898400	885.3155	0.00483043371867
2014-12-23	902.35	904.15	891.8	893.75	2419100	874.4067	-0.0123219349486
2014-12-24	893.75	897.15	880.0	884.15	5138400	865.0145	-0.0107412260222
2014-12-25	884.15	884.15	884.15	884.15	0	865.0145	0.0
2014-12-26	886.6	892.65	880.1	888.85	1117800	869.6128	0.00531586464736
2014-12-29	888.5	899.05	886.95	897.0	1584400	877.5864	0.00916913826475
2014-12-30	897.1	898.4	877.1	880.15	2657800	861.1011	-0.0187848170847
2014-12-31	880.0	893.9	879.05	891.15	1934900	871.863	0.01249783562
2015-01-01	886.3	892.0	883.65	887.9	677400	868.6834	-0.00364690324053
2015-01-02	888.1	896.05	884.3	885.55	1675800	866.3842	-0.00264676405696
2015-01-05	885.0	890.9	874.1	875.85	2309500	856.8941	-0.0109536854435
2015-01-06	870.0	873.0	832.0	836.1	4258000	818.0044	-0.0453844880015
2015-01-07	837.1	858.8	837.0	854.3	4736300	835.8105	0.0217677313227
2015-01-08	860.1	862.9	840.15	842.05	4542400	823.8257	-0.0143391354859
2015-01-09	848.4	862.0	845.0	860.3	3061300	841.6807	0.0216732738491
2015-01-12	860.5	861.0	841.6	850.3	2308700	831.8971	-0.0116238853998
2015-01-13	853.0	854.95	840.5	843.15	2274100	824.9019	-0.00840873228191
2015-01-14	843.0	847.0	831.2	834.95	2601200	816.8794	-0.00972539886258
2015-01-15	840.0	871.1	840.0	864.25	3869200	845.5452	0.035091838526
2015-01-16	860.0	875.0	852.05	869.7	4374300	850.8773	0.00630610876864
2015-01-19	870.2	886.0	858.75	879.65	3049200	860.6119	0.0114406624786
2015-01-20	881.5	905.55	878.85	903.05	3054100	883.5055	0.0266015378128
2015-01-21	905.0	911.4	892.05	906.75	3905100	887.1254	0.00409720143225
2015-01-22	905.15	907.2	879.5	883.75	5422300	864.6232	-0.0253652978485
2015-01-23	890.0	897.8	877.0	886.9	4132800	867.705	0.00356432721213
2015-01-26	886.9	886.9	886.9	886.9	0	867.705	0.0
2015-01-27	892.9	896.7	880.5	889.05	4100700	869.8085	0.00242421099337
2015-01-28	886.1	909.8	886.1	906.85	4411200	887.2232	0.0200213035398
2015-01-29	907.1	934.5	906.9	929.4	8255800	909.2852	0.0248663470477
2015-01-30	930.0	931.25	909.0	915.25	4970900	895.4414	-0.0152249261288
2015-02-02	916.05	919.9	905.7	908.05	4412200	888.3972	-0.0078667347746
2015-02-03	913.2	940.85	913.2	937.6	3907000	917.3077	0.0325423132806
2015-02-04	939.1	943.8	925.9	928.8	3216800	908.6982	-0.00938561836993
2015-02-05	936.0	939.9	917.6	923.7	2826500	903.7086	-0.00549093197279
2015-02-06	924.1	930.0	903.0	909.9	2067700	890.2072	-0.0149399928251
2015-02-09	901.2	918.0	892.0	896.7	2020600	877.2929	-0.0145070720614
2015-02-10	898.0	904.5	861.3	882.0	3120300	862.911	-0.0163934986821
2015-02-11	886.0	904.75	883.0	900.7	2235700	881.2063	0.0212018388918
2015-02-12	908.0	913.95	887.25	909.15	1990800	889.4735	0.00938168508328
2015-02-13	914.0	920.8	909.05	917.5	1690000	897.6427	0.00918430959438
2015-02-16	918.7	924.2	900.0	902.8	2803900	883.2609	-0.0160217422812
2015-02-17	902.8	902.8	902.8	902.8	0	883.2609	0.0
2015-02-18	900.0	908.0	894.4	901.65	2248100	882.1358	-0.00127380256502
2015-02-19	906.95	907.6	887.55	902.05	2183100	882.5271	0.000443582496028
2015-02-20	895.25	896.0	871.3	873.1	4278400	854.2036	-0.0320936320256
2015-02-23	869.95	876.75	847.1	851.45	3224000	833.0222	-0.0247966644018
2015-02-24	854.25	856.8	837.0	841.45	4559300	823.2387	-0.0117445849582
2015-02-25	848.8	856.5	841.05	843.15	3491400	824.9019	0.00202031318498
2015-02-26	846.1	850.0	836.6	842.0	4905300	823.7768	-0.00136391975822
2015-02-27	847.55	861.0	844.6	855.55	4265200	837.0335	0.0160925872154
2015-03-02	869.0	875.5	855.55	864.25	3332600	845.5452	0.010168888103
2015-03-03	869.0	906.45	867.4	900.8	4717200	881.3042	0.0422910567052
2015-03-04	906.0	909.65	880.05	887.85	3308900	868.6344	-0.0143761938273
2015-03-05	892.5	898.75	878.15	884.95	2449600	865.7972	-0.00326627635286
2015-03-06	884.95	884.95	884.95	884.95	0	865.7972	0.0
2015-03-09	885.1	891.75	864.15	869.65	3215100	850.8284	-0.0172890372018
2015-03-10	868.95	875.8	855.4	859.15	3482200	840.5556	-0.0120738799974
2015-03-11	860.95	869.6	852.4	855.95	2659700	837.4249	-0.00372456027894
2015-03-12	858.0	867.4	855.6	863.8	2693200	845.1049	0.00917097162981
2015-03-13	869.0	869.6	847.0	850.1	2956900	831.7014	-0.0158601612652
2015-03-16	851.5	853.95	840.3	842.1	3163500	823.8746	-0.00941058894454
2015-03-17	850.55	859.9	841.0	856.85	4359100	838.3053	0.0175156510469
2015-03-18	857.0	872.25	854.7	868.65	2118900	849.85	0.0137714744258
2015-03-19	875.55	876.7	854.1	856.15	3185200	837.6205	-0.0143901865035
2015-03-20	857.9	861.15	848.6	854.1	2378500	835.6149	-0.0023944017607
2015-03-23	856.5	864.0	838.1	841.95	3029100	823.7279	-0.0142254524183
2015-03-24	842.1	854.3	842.1	847.95	2111700	829.598	0.00712626098982
2015-03-25	849.0	849.5	841.0	844.9	2346300	826.614	-0.00359692284697
2015-03-26	841.1	849.25	824.1	829.3	4713600	811.3516	-0.0184637569652
2015-03-27	833.9	835.0	801.45	811.7	5332100	794.1325	-0.0212227350017
2015-03-30	816.6	817.7	796.45	810.75	3961400	793.2031	-0.00117033366598
2015-03-31	818.0	832.9	818.0	826.0	4625400	808.123	0.0188096844301
2015-04-01	824.9	839.0	813.1	836.05	3334600	817.9555	0.0121670834762
2015-04-02	836.05	836.05	836.05	836.05	0	817.9555	0.0
2015-04-03	836.05	836.05	836.05	836.05	0	817.9555	0.0
2015-04-06	836.0	838.0	821.4	824.65	2819300	806.8023	-0.0136354606088
2015-04-07	826.05	836.1	826.05	832.85	4863200	814.8248	0.00994357601608
2015-04-08	833.5	869.5	832.9	865.9	5673700	847.1595	0.0396830091573
2015-04-09	865.5	899.0	858.8	895.1	6234900	875.7275	0.0337221030986
2015-04-10	894.95	908.8	889.1	904.35	5788400	884.7773	0.0103340365582
2015-04-13	906.8	924.75	898.75	922.5	4612200	902.5345	0.0200696830717
2015-04-14	922.5	922.5	922.5	922.5	0	902.5345	0.0
2015-04-15	921.0	939.6	907.2	923.65	5081600	903.6596	0.00124660054546
2015-04-16	924.5	938.0	919.0	928.35	4612100	908.2579	0.00508853112389
2015-04-17	935.05	944.3	922.6	926.85	5476500	906.7903	-0.00161584061091
2015-04-20	937.3	937.45	878.5	885.65	8601100	866.4821	-0.0444515121081
2015-04-21	890.15	895.5	872.45	876.45	4047500	857.4812	-0.0103878660621
2015-04-22	881.9	886.75	867.0	879.75	3374100	860.7097	0.003765097124
2015-04-23	883.85	889.4	869.05	877.05	3048800	858.0682	-0.00306897900651
2015-04-24	877.0	884.45	868.65	878.9	2905200	859.8782	0.00210938944014
2015-04-27	880.05	887.5	871.45	875.3	2524200	856.356	-0.00409616152613
2015-04-28	874.7	882.0	858.55	865.2	3357200	846.4747	-0.0115387759296
2015-04-29	862.0	870.55	847.4	850.0	3746000	831.6036	-0.0175682746336
2015-04-30	850.0	865.9	847.95	862.35	7955100	843.6863	0.0145293983816
2015-05-01	862.35	862.35	862.35	862.35	0	843.6863	0.0
2015-05-04	866.2	893.9	860.5	890.95	3446600	871.6674	0.0331652890417
2015-05-05	893.7	901.8	885.1	892.15	4079400	872.8414	0.00134684399118
2015-05-06	890.0	896.75	872.0	880.25	5128900	861.1989	-0.0133386202808
2015-05-07	875.0	878.45	860.0	870.75	3825400	851.9045	-0.0107923965068
2015-05-08	871.0	893.75	861.1	889.7	3909700	880.557	0.0336334647839
2015-05-11	892.85	899.45	883.4	895.95	3249000	886.7428	0.00702487175731
2015-05-12	894.9	894.9	865.15	868.7	3805900	859.7728	-0.0304146816867
2015-05-13	873.35	888.65	857.2	885.1	3817600	876.0042	0.0188787084216
2015-05-14	886.0	886.2	870.3	878.2	2818300	869.1752	-0.00779562472417
2015-05-15	881.9	886.95	870.1	873.95	1904400	864.9689	-0.00483941557467
2015-05-18	874.9	894.0	872.2	891.55	2250900	882.388	0.0201384119128
2015-05-19	891.25	904.75	886.6	895.55	3317400	886.3469	0.00448657506675
2015-05-20	900.4	911.0	897.7	908.85	1990700	899.5102	0.0148511829849
2015-05-21	911.25	915.4	894.1	896.75	2459400	887.5346	-0.0133134677072
2015-05-22	897.0	905.6	897.0	903.85	1908400	894.5616	0.00791743781031
2015-05-25	900.0	908.0	892.35	894.5	1512600	885.3077	-0.0103446202028
2015-05-26	895.0	896.0	882.7	884.6	2173800	875.5094	-0.0110676773736
2015-05-27	886.0	890.9	880.2	885.3	1846500	876.2022	0.000791310750061
2015-05-28	885.85	894.25	872.0	875.8	6066300	866.7998	-0.0107308564165
2015-05-29	879.9	886.45	873.1	877.0	6692300	867.9875	0.00137021259119
2015-06-01	880.0	904.9	878.0	902.25	4479000	892.978	0.028791313239
2015-06-02	905.75	918.8	891.45	898.65	4612500	889.4151	-0.00398990792606
2015-06-03	899.0	910.45	888.5	896.35	3553600	887.1386	-0.00255954728
2015-06-04	904.2	916.2	892.55	912.7	3641600	903.3207	0.0182407799638
2015-06-05	909.9	916.95	904.45	907.75	2986700	898.4215	-0.00542354448426
2015-06-08	906.8	910.0	883.1	885.45	2479400	876.3507	-0.0245661974919
2015-06-09	883.55	890.65	877.35	883.7	2092300	874.6187	-0.00197637772184
2015-06-10	886.0	909.9	885.0	905.8	3088000	896.4915	0.0250083836534
2015-06-11	906.0	909.5	873.65	877.15	3354700	868.136	-0.0316294131065
2015-06-12	879.0	892.7	878.25	889.85	4924500	880.7054	0.0144786070385
2015-06-15	894.9	905.0	890.0	901.75	2939200	892.4832	0.0133731438458
2015-06-16	899.0	905.0	893.2	903.95	3184000	894.6606	0.0024397097895
2015-06-17	905.05	942.35	894.0	931.2	5996300	921.6305	0.0301453981543
2015-06-18	932.55	982.0	932.5	978.95	11284400	968.8898	0.0512779253725
2015-06-19	982.5	1006.4	982.5	996.65	10448700	986.408	0.0180806940067
2015-06-22	996.95	1008.7	986.5	991.7	4433100	981.5088	-0.00496670748818
2015-06-23	992.65	1002.7	991.0	995.0	3659000	984.7749	0.00332763190712
2015-06-24	995.0	1006.45	986.65	990.9	4252300	980.717	-0.0041206371121
2015-06-25	987.0	1009.0	985.0	1004.55	6211700	994.2267	0.0137753296823
2015-06-26	999.9	1014.1	995.4	1000.7	4792600	990.4163	-0.00383252632423
2015-06-29	987.9	993.85	972.0	990.85	4610200	980.6675	-0.00984313363986
2015-06-30	989.9	1002.85	988.0	1000.1	5299600	989.8225	0.00933547813097
2015-07-01	1001.0	1010.45	1001.0	1005.65	3388500	995.3155	0.00554947983098
2015-07-02	1009.0	1019.75	1007.1	1010.85	3641600	1000.462	0.00517072224837
2015-07-03	1009.75	1013.8	1003.05	1007.2	3161500	996.8495	-0.00361083179571
2015-07-06	996.1	1018.9	995.2	1015.55	2797300	1005.1137	0.0082903186489
2015-07-07	1011.0	1016.6	1000.0	1003.25	2581800	992.9401	-0.0121116645808
2015-07-08	995.85	1008.7	991.65	996.6	3472300	986.3584	-0.0066284965226
2015-07-09	996.0	1001.0	983.15	987.4	3713500	977.253	-0.00923133011287
2015-07-10	991.1	1004.0	990.25	1001.8	3682600	991.505	0.0145837362484
2015-07-13	1001.8	1012.5	995.15	1007.0	2253800	996.6516	0.00519069495363
2015-07-14	1008.9	1011.5	995.2	997.8	2272700	987.5461	-0.00913609128807
2015-07-15	999.75	1014.4	999.55	1011.15	3093300	1000.7589	0.0133794260339
2015-07-16	1012.0	1027.8	1011.15	1023.7	3395400	1013.18	0.0124116807755
2015-07-17	1025.25	1031.15	1018.0	1021.7	2330400	1011.2005	-0.00195374958053
2015-07-20	1027.8	1029.95	1017.9	1024.75	1451100	1014.2192	0.00298526355555
2015-07-21	1028.0	1028.45	1002.75	1007.8	1811100	997.4433	-0.0165407044158
2015-07-22	1005.0	1053.95	1004.6	1050.4	3956600	1039.6056	0.0422703726618
2015-07-23	1053.5	1067.85	1041.2	1045.3	4261400	1034.558	-0.00485530281868
2015-07-24	1048.0	1049.65	1021.1	1025.05	2994300	1014.5161	-0.0193724276454
2015-07-27	1024.9	1029.9	1001.75	1005.35	4598700	995.0185	-0.0192186205818
2015-07-28	1008.3	1016.7	1000.1	1010.25	3059100	999.8682	0.00487397973003
2015-07-29	1009.5	1012.7	992.1	996.0	3380900	985.7646	-0.0141054590995
2015-07-30	1000.1	1008.0	992.3	1000.15	2674700	989.872	0.00416671485261
2015-07-31	1000.0	1007.9	990.0	1001.85	3802300	991.5545	0.00169971471059
2015-08-03	1001.0	1013.85	999.4	1002.45	2260100	992.1483	0.000598857652303
2015-08-04	1003.4	1005.65	980.0	988.0	2744500	977.8468	-0.0144146797409
2015-08-05	988.25	1000.8	984.1	987.75	3279000	977.5994	-0.000253004867429
2015-08-06	991.0	992.0	977.5	978.95	1990500	968.8898	-0.00890917077077
2015-08-07	979.0	994.0	977.15	984.35	1967800	974.2343	0.00551610719816
2015-08-10	984.5	988.8	964.5	968.9	2123200	958.9431	-0.0156956083357
2015-08-11	971.0	973.65	958.0	966.0	2002900	956.0729	-0.00299308686824
2015-08-12	963.6	966.0	940.55	942.9	2205900	933.2103	-0.0239130300629
2015-08-13	947.0	953.95	929.4	933.35	2135000	923.7584	-0.0101283708506
